title,text,isAdvertisement,isLocalGuide,responseFromOwnerText,categoryName,likesCount,stars,spam_label,sentiment_label,id,url,rating,types
"The Japanese Association, Singapore",Rude,False,True,,Association / Organization,0,1.0,not spam,bad,ChIJzb8l46sQ2jER4NIDTCvdw_A,https://maps.google.com/?cid=17348953367589933792&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRAAGAQgAA,4.4,"point_of_interest, establishment"
Aloft Singapore Novena,"Worst Hotel Experience – Feels Like a Scam

I have no idea how Aloft Novena dares to charge these prices for what they provide. The rooms are TINY — not “compact” or “cozy” tiny, but claustrophobic box tiny. There’s not even space to properly open and keep luggage bags — you literally have to step over them to move around.

There’s no air-conditioning in the corridors, so every time you step out of your room, you’re hit with a wave of heat. But the real insult? The room AC is controlled by the hotel — not by guests who actually paid to stay there. They turn it off or choke the airflow at night to save on electricity. I woke up drenched in sweat at 6 am, called reception, and magically the AC was “working” again within five minutes. Translation: they were cutting it on purpose.

Temperature is locked at 21°C, and if you dare to ask them to make it cooler, it becomes some ridiculous drama. This same thing happened my first night, but I let it go. Second night I complained, and suddenly I’m offered free breakfast — clearly a bribe so I don’t post an honest review.

Housekeeping is equally unprofessional. The moment you call for anything, they come and slam the doorbell repeatedly without even considering that a guest could be in the washroom or resting.

This is cheap, shameless, and disrespectful management that treats tired paying guests like nothing more than walking wallets. My stay here was miserable from start to finish.",False,True,"Dear nomi ik,

Thank you for bringing your concerns to our attention. We regret to hear that your stay experience with us did not meet your expectations.

We sincerely apologize for the discomfort you experienced during your stay with us.

Rest assured, it is never our intention to compromise guest comfort. As part of our sustainability efforts, the room air conditioning is preset to 21°C to support environmentally responsible practices. However, guest comfort remains our top priority, and we are happy to adjust the temperature upon request at any time during your stay. Your feedback will be shared with our teams for review, so we can better address such concerns in the future.

We also apologize for any inconvenience caused by our housekeeping team’s response. Your comments are being shared with the team to ensure better communication and guest consideration moving forward.

We hope you will give us another opportunity in the future to better serve you.

Sincerely,
Eric Thye
Director of Front Office",Hotel,0,1.0,not spam,bad,ChIJo2AF9qcX2jERwGRcILnKveo,https://maps.google.com/?cid=16914898671934137536&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRAAGAQgAA,4.3,"hotel, wedding_venue, lodging, event_venue, point_of_interest, establishment"
Aloft Singapore Novena,"I had a very disappointing stay at Aloft Singapore Novena. Very poor soundproofing. I could clearly hear everything from the neighboring room — conversations, singing, hairdryer, even the sound of the bathroom door opening and closing. And my room faced a construction site. The noise from the excavators was so loud that I initially thought the window had been opened — it hadn’t.

This is not the level of comfort and quality I expect from a Marriott hotel. Anyway I won't choose Aloft Singapore anymore and will also strongly not recommend anyone to stay here.",False,False,"Dear Yuu Kitagawa,

Thank you for bringing your concerns to our attention.

We are truly sorry to hear about the noise disturbances you experienced, from the neighbouring room and the construction site. We regret that we fell short of your expectations on this occasion.

For your future stay, please do not hesitate to inform should you encounter the same issue, and we will do our utmost best to ensure your stay is comfortable.

Your comments have been shared with our team for review, so that we can better mitigate such issues in the future.

We hope you might give us another opportunity in the future to provide you with the level of comfort and quality that you expect.

Sincerely,
Eric Thye
Director of Front Office",Hotel,0,1.0,not spam,bad,ChIJo2AF9qcX2jERwGRcILnKveo,https://maps.google.com/?cid=16914898671934137536&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRAAGAQgAA,4.3,"hotel, wedding_venue, lodging, event_venue, point_of_interest, establishment"
Hollandse Club,"The club currently has no caterer and - it seems - is not able to provide timely updates to Members about when the catering/restaurant service will be back in place. They're currently serving Starbucks coffee which is of poor quality/taste. In my opinion, currently not worth the membership price.",False,False,"Hi Kirrilee, thank you for your feedback. We sincerely apologise for any inconvenience caused by the changes in F&B services. We want to assure you that this is a temporary situation; our current caterer is relocating kitchens within the Club, which will allow them to streamline operations and deliver a wider selection of food options. This relocation is estimated to be completed by early August. 
These interim F&B services have been temporarily implemented to minimise disruption during the relocation. At the same time, we are actively seeking a long-term solution to enhance the dining experience. We appreciate your patience and understanding as we work towards a permanent solution. 
We have also responded to your email about this matter. Please feel free to contact us directly at suggestions@hollandseclub.org.sg should you have additional feedback.

The Hollandse Club",Social club,0,1.0,not spam,bad,ChIJO3xl2qsQ2jERGD-6BnHFtEA,https://maps.google.com/?cid=4662568603470151448&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRAAGAQgAA,4.2,"point_of_interest, establishment"
Hollandse Club,"I'm subjected to this place most weeks. It isn't a country club. 3* prices for 1* food and service. Restaurant staff seem like they would rather be anywhere else and are often rude or dismissive. The place is run down and during peak service hours tables can be left dirty for long periods. A great place to let unruly kids run wild and create mess guilt free, not somewhere I'd recommend for adult relaxation. Singapore has numerous better membership clubs that are cleaner and more modern.",False,True,,Social club,0,1.0,not spam,bad,ChIJO3xl2qsQ2jERGD-6BnHFtEA,https://maps.google.com/?cid=4662568603470151448&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRAAGAQgAA,4.2,"point_of_interest, establishment"
Value Hotel Thomson,"I would rate 0 , had a very bad experience with this hotel. Firstly toilet gun were not working , reported this to hotel reception but no action were taken. Also, for almost 24 hours we were not given AC which made us survive so bad , we reported this issue with hotel midnight and they were asked to change room midnight around 2 am. I would recommend not to choose this hotel 🙏🏻",False,True,,Hotel,0,1.0,not spam,bad,ChIJ5egbiV8X2jERZTyWeXcN7xU,https://maps.google.com/?cid=1580496801022491749&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRAAGAQgAA,3.5,"hotel, lodging, point_of_interest, establishment"
Value Hotel Thomson,"There is blood on the bed sheet.high risk for hygiene.we ask the staff to refund because I booked the hotel for two nights but my friend found the blood on the first night which is quite disgusting for visitors.my friends just left and went to other hotels.so in fact they don't spend even a night there .but the final result is cancellation rejected.to be honest,as a visitor,are you willing to sleep with others 'blood? aren't you afraid of the spread of illness?this blood may not cause any issues but it shows that the staff ignores visitors' health .it drives me mad",False,False,"Dear Haohan,

Thank you for sharing your feedback, and please accept our sincerest apologies for the experience you and your friends encountered.

We understand how concerning it must have been to find a stain on the bedsheet, and we truly regret that this situation caused such discomfort. Cleanliness and hygiene are top priorities for us, and we take such matters very seriously. Our housekeeping protocols are in place to prevent such incidents, and we are reviewing this matter internally to ensure it does not happen again.

Upon being informed, our team responded immediately and offered a room change as a form of service recovery. However, we understand that your friends chose to check out instead. As the reservation was made for two nights and our team did offer an alternative room—which was declined—we regret that we are unable to process a refund.

We genuinely value your feedback, as it helps us improve. Should you choose to stay with us again, we hope to have the opportunity to provide you with a much better experience.

Best regards,
Marsya
Guest Relations Manager
Value Hotel Thomson",Hotel,0,1.0,not spam,bad,ChIJ5egbiV8X2jERZTyWeXcN7xU,https://maps.google.com/?cid=1580496801022491749&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRAAGAQgAA,3.5,"hotel, lodging, point_of_interest, establishment"
Jadescape,"The only good thing about this condo is location, but then it still take 12 - 15 mins walk to get to Marymount MRT or Thomson MRT. While amenities in condo seem impressive from marketing standpoint, note that it is near impossible to book function rooms or bbq pits across almost all weekends unless you standby the condo app at 12am. I have stayed here for over a year and only successfully booked a pavilion on one weekday evening.  There is almost a big community of Chinese nationals in this condo. There are 2 constructions ongoing next to this condo, and it is noisy during weekdays and some nights, the North South corridor construction goes into the night as well, so those staying next to it suffer.",False,False,,Condominium complex,0,1.0,not spam,bad,ChIJE0RfepAX2jERr_T2yF5Timc,https://maps.google.com/?cid=7460867399256306863&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRAAGAQgAA,4.4,"condominium_complex, point_of_interest, establishment"
Jadescape,Security uncertain of instruction to delivery personnel. Not lorry/delivery friendly place. Security in don't care about colleague safety. Residence are good people. Security requires further education and obstruction of main road must be look into.,False,False,,Condominium complex,0,1.0,not spam,bad,ChIJE0RfepAX2jERr_T2yF5Timc,https://maps.google.com/?cid=7460867399256306863&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRAAGAQgAA,4.4,"condominium_complex, point_of_interest, establishment"
Upper Thomson MRT Station (TE8),"Visited the Upper Thomson Passenger Service Centre around 9am and had a very frustrating experience. The indian male staff on duty was clearly not trained or equipped to assist with basic services like helping a student apply for a concession pass. Instead, he redirected me to use the ticketing machine, and pressed top up $50 value, when i asked for concession. He did not seem to understand or bothered about the process at all and just told me to top up cash via the machine.

Luckily, I realised in time and managed to reverse the transaction. otherwise, the funds would have gone into general stored value instead of the intended train concession. This lack of basic knowledge and poor service is extremely disappointing, especially for something so simple. Please ensure your staff are properly trained. It’s unacceptable to have frontline staff who cannot assist with essential services.",False,False,,Railway services,0,1.0,not spam,bad,ChIJe_9PgNMX2jERwEClesEv90w,https://maps.google.com/?cid=5545953974162899136&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRAAGAQgAA,4.6,"point_of_interest, establishment"
