title,text,isAdvertisement,isLocalGuide,responseFromOwnerText,categoryName,likesCount,stars,spam_label,sentiment_label,id,url,rating,types,policy_label
Velocity @ Novena Square,Full of renovation sites. Elevator closed for repair. No easy access to MRT station. Inadequate directional signs pointing around leading in and out of the building. Wasting time. Shopping experience ended unpleasant.,FALSE,FALSE,,Shopping mall,0,1,not spam,bad,ChIJVVVVcOcZ2jERuHgJL1B5Aj4,https://maps.google.com/?cid=4468267165598447800&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRAAGAQgAA,4.1,"shopping_mall, point_of_interest, establishment",negative_review
Velocity @ Novena Square,"The mall’s app U-popp is truly disappointing. I brought my family for lunch today and wanted to use the mall vouchers I earned from previous spending, but the app crashed. It’s extremely frustrating — how can such a large mall have such a poorly functioning app? It’s really embarrassing. Really spoiled my mood !",FALSE,FALSE,,Shopping mall,0,1,not spam,bad,ChIJVVVVcOcZ2jERuHgJL1B5Aj4,https://maps.google.com/?cid=4468267165598447800&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRAAGAQgAA,4.1,"shopping_mall, point_of_interest, establishment",negative_review
Vertex,"It is the worst Building in Singapore.

(1) Bad directional signage’s.
(2) Far from MRT Station.
(3) Limited sit at the coffeeshop.
(4) Foods expensive at the coffeeshop.
(5) Cash only at the coffeeshop.
(6) Lightings bad at the Carpark, waiting accidents to happen.",FALSE,TRUE,,Business center,0,1,not spam,bad,ChIJVyFPB_MX2jERb-CyOUVJ01w,https://maps.google.com/?cid=6688770433244913775&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRAAGAQgAA,3.9,"point_of_interest, establishment",negative_review
Vertex,Management seems to be very lax as some tenants seem to double-parked on a single parking lot causing obstruction to other road users and no enforcement action is taken over a long period of time.,FALSE,FALSE,,Business center,0,1,not spam,bad,ChIJVyFPB_MX2jERb-CyOUVJ01w,https://maps.google.com/?cid=6688770433244913775&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRAAGAQgAA,3.9,"point_of_interest, establishment",negative_review
VICOM Inspection Centre (Kaki Bukit),"Very inefficient centre. Reached on 11 Aug around 12ish. At 2+ we are still queuing.  Either there are really manpower shortage or the people there are very inefficient or the system in the centre sucks! As 1 of the highest IT penetration countries, it’s mind blowing that there’s no improvement in the inspection Centre. We are also not pleased that the security directed us to the longest waiting queue even though we were queuing in the fastest queue in the beginning. 👎🏻👎🏻👎🏻 FYI * road tax booth is white elephant. Can only make road tax payment online. Pls remove wordings or tear down the booth to avoid misleading public👎🏻👎🏻👎🏻",FALSE,TRUE,,Vehicle inspection service,0,1,not spam,bad,ChIJ4zaqZOQX2jERjQ-WmTsnOgE,https://maps.google.com/?cid=88426279620448141&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRAAGAQgAA,3.7,"car_repair, point_of_interest, establishment",negative_review
VICOM Inspection Centre (Kaki Bukit),Took me an hour from gate to finish. Time was 4pm to 5pm. Pretty accurate the signboard that says 45min if you are at that point. Best to be patient and no cut queue. Payment can be done online while waiting. Staff are pretty helpful and friendly,FALSE,FALSE,,Vehicle inspection service,0,5,not spam,good,ChIJ4zaqZOQX2jERjQ-WmTsnOgE,https://maps.google.com/?cid=88426279620448141&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRAAGAQgAA,3.7,"car_repair, point_of_interest, establishment",negative_review
Victoria Junior College,Worse inconsiderate school in the whole world. Conduct event on the weekend and make neighbourhoods life miserable. I was siting for University  exam at home and they were singing so loud. Called them to reduce noise no point.... just horrible horrible.. selfish school.......,FALSE,FALSE,,Junior college,0,1,not spam,bad,ChIJF_09TJ8i2jERuSvA4AMZtEQ,https://maps.google.com/?cid=4950609394833304505&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRAAGAQgAA,4.4,"university, school, point_of_interest, establishment",negative_review
Village Hotel Bugis,"Ничего
Это худший отель в моей жизни! 
Весь номер в плесени и грязи
Летают мошки
Вентиляция не работает и в номере нечем дышать
Вы не можете сами контролировать температуру воздуха в помещении
Звукоизоляции нет, но есть эхо и вы слышите всех соседей вокруг, их будильники, походы в туалет и так далее
Пол в комнате ужасно холодный
Все дополнительные услуги платные
Нас заставили оставить залог о котором нигде не было сказано заранее
Нашим вилкам подходила только одна розетка и персонал отказался давать нам адаптеры (которые у них были)
Интернет в номере был ужасно медленным 
Персонал игнорирует любые проблемы и не собирается вам помогать",FALSE,FALSE,,Hotel,0,1,spam,bad,ChIJcyN1v7AZ2jERboX4csnNjeY,https://maps.google.com/?cid=16613160865540638062&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRAAGAQgAA,4.1,"hotel, lodging, point_of_interest, establishment",negative_review
Village Hotel Bugis,"Not Family Friendly.  Very Disappointing

Staff were unwelcoming and clearly not friendly toward families. We felt uncomfortable throughout our stay.

The cleanliness was terrible, every time we asked for fresh bedding, it arrived stained and dirty.

The only positive was Senan at checkout, who was friendly and very helpful sharing tips and stories of Singapore, he clearly has a passion for spreading joy to your guests. He was the only staff member who made us feel happy, maybe he should train the other staff on how to do customer service!

I wouldn’t recommend this hotel to anyone, especially not families. Definitely not worthy of a four-star rating.",FALSE,TRUE,"Dear Valued Guest,

Thank you for taking the time to share your feedback. I’m truly sorry to hear that your experience did not meet your expectations, and I want to extend my sincerest apologies for any inconvenience or discomfort you encountered during your stay.

We would very much appreciate the opportunity to make things right. If you’re open to it, please feel free to reach out to us directly so we can learn more and hopefully restore your confidence in us.

The Management",Hotel,0,1,not spam,bad,ChIJcyN1v7AZ2jERboX4csnNjeY,https://maps.google.com/?cid=16613160865540638062&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRAAGAQgAA,4.1,"hotel, lodging, point_of_interest, establishment",negative_review
Village Hotel Katong,"Rude, unprofessional reception staff member.

When my partner and I arrived at the hotel at around 4pm on Monday 18/8, we were greeted in an oddly offhand manner by a female receptionist who took around 10 mins assigning us a room, saying that none of the rooms had been cleaned yet.  We thought this was a bit strange, but we finally got assigned a room. However, when got to the room, we found that she had given us a twin room without telling us, even though we had booked a king room. When we went back to reception to question this, she rather rudely handed us off to another colleague without any apology for her actions at all.
The other receptionist thankfully had no trouble finding us a king room right away.. We were however, disappointed by the rude and unprofessional behaviour the original receptionist.",FALSE,FALSE,"Dear Baba David
Kamsiah (thank you) for taking the time to share your feedback. We sincerely apologize for the disappointing arrival experience you had with us. The behavior you described from our reception staff is unacceptable and does not reflect the standards we strive to uphold.
We are truly sorry for the delay, the room mix-up, and the lack of apology and courtesy you received. Please rest assured that we are addressing this issue with our team to ensure it does not happen again.
We appreciate you bringing this to our attention and hope you might consider giving us another chance to provide you with the high-quality service we are known for.
Best regards
Audrey",Hotel,0,1,not spam,bad,ChIJw7KGjXEY2jER0am68tliua4,https://maps.google.com/?cid=12590202921510676945&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRAAGAQgAA,4.3,"hotel, lodging, point_of_interest, establishment",negative_review
Village Hotel Katong,"Carpark coupon did not work with 3 cars behind us, probably eager to leave as we were. We had to turn around and head back to the reception. This was obviously bloody inconvenient. He comes back mad saying that the coupon was a one-time use only and we had to pay S$14+.Pissed at this point, went in and asked for the duty manager.I thought nothing would shock me anymore but was told that the duty manager was in a meeting and if we needed to see the duty manager then we had to wait! Suddenly, the tables turned and she issues us a coupon. I am absolutely ashamed to have chosen this hotel as a gift for my his birthday and apologized all the way back home. Room was ok but bad service & Terrible breakfast. There are many hotels a stone's throw away if you choose this vicinity such Indigo, Holiday Inn, Grand Mercure or even Santa Grand. I haven't stayed in these properties but I doubt they'd be as horrific. Otherwise, PLENTY of options outside this vicinity within this price range! Try the breakfast at the Amara at Tanjong Pagar for example. That's what you call bang for your buck.
I wouldn't recommend this hotel to anyone. Good thing we did not pay an exorbitant price as we booked on Trip.com via Skyscanner for S$230 nett. Still, a complete waste of money and if you really value your time, it's time better spent elsewhere for people as busy as us.
Perhaps, the management should reconsider their hiring process, invest in a guest relations team but what use when the staff are so poorly trained.  WHAT A HORRIFYING DISSAPOINTMENT!",FALSE,FALSE,"Dear Swathi Raj
Kamsiah (thank you) for taking the time to share your experience with us. We’re truly sorry to hear that your recent stay did not meet your expectations, especially as it was meant to be a special occasion.
Please accept our sincere apologies for the inconvenience caused by the carpark coupon issue and the wait to speak with our duty manager. We understand how frustrating it must have been to be delayed at the exit, particularly with others waiting behind you. Please be assured that we will definitely find a better solution to handle the carpark situation.
We’re also very sorry that the service and breakfast did not meet your expectations. We will be reviewing your comment to our team to ensure that improvements are made.
While we’re glad to hear that the room was satisfactory, we regret that the overall experience fell far short. We will definitely go back to the drawing board to see how we can improve to ensure a better guest experience.
Once again,  we’re sorry that we didn’t deliver the experience you deserved and we hope that you would give us another opportunity in future to welcome you back.
Best regards
Audrey",Hotel,0,1,not spam,bad,ChIJw7KGjXEY2jER0am68tliua4,https://maps.google.com/?cid=12590202921510676945&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRAAGAQgAA,4.3,"hotel, lodging, point_of_interest, establishment",negative_review
Village Hotel Sentosa,"First off, they lost our reservation. Booked via Qantas and have never had a problem in the past. Then we were made to wait hours just for them to turn around and tell us we need to pay an additional $450 AUD just to be able to check in because they lost our reservation. Told us we would be refunded once they “found our booking”. The woman we spoke with was rude and not considerate at all that we had to miss our dinner plans after waiting to check in. After all that we still weren’t given the room we booked and paid extra for. At this point I was upset and frustrated and the only compensation they offered was a free dinner at their very average restaurant and a free taxi ride from the hotel which we didn’t use as we had a night flight and spent time in the city before going to the airport. THEN the next morning when i asked to be moved to the correct room they put us in a room with the complete wrong bed configuration. Had to wait even longer, wasting the entire first half of my first day on holiday. The place was also full of school groups, like primary school students in the hundreds. I know that isn’t the hotels fault but if you’re thinking there’s just families here think again. I would definitely not book again which is a shame as it was a nice building, even though rooms were a little small. Pool is nice but spent no time there due to lack of shade and a million kids. It’s also closed at night which is a huge disappointment as the night photos of the pool is why I booked. don’t stay here unless you’re prepared to wait hours to check in (off-peak) and can handle 1000’s of screaming kids.",FALSE,FALSE,"Dear Hayley,

Thank you for taking the time to share your detailed feedback. We sincerely apologize for the frustrating and disappointing experience you encountered during your stay. It is unacceptable that your reservation was not properly located at check-in and that the issue was not handled with the level of care and urgency you deserved. We also regret the inconvenience caused by the room mismatch and the delays you experienced, especially at the start of your holiday.

We understand how these issues, compounded with the lack of shade at the pool and the presence of large groups, significantly impacted your experience. Your feedback has been shared with our leadership team to investigate thoroughly and ensure we improve our service recovery processes and communication moving forward.

We truly regret that we did not meet your expectations and hope to have an opportunity to restore your confidence in us in the future.

Yours Sincerely,
Elroy Laurent Leow
'Where you eat, play and explore like a local'",Hotel,0,1,not spam,bad,ChIJnaclKngb2jERIZvtEgenn8w,https://maps.google.com/?cid=14744687353858464545&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRAAGAQgAA,4.3,"hotel, lodging, point_of_interest, establishment",negative_review
