title,text,isAdvertisement,isLocalGuide,responseFromOwnerText,categoryName,likesCount,stars,Unnamed: 9,spam_label,sentiment_label,id,url,rating,types
Thomson Plaza,"Thomson Plaza is truly a unique 😎suburban shopping 🛍️ mall that has withstood the test of time 🕰️.

Build 👷‍♀️🧑🏻‍🔧 in the 1970s 📆, it carries a very unique design 📐🛠️that interconnects the floors with “runners” allowing visitors to traverse 🚶‍♂️🚶‍♀️🚶between floors and Mezzanine while shopping. Imagine 🤔 this being constructed in 1970s …. back then, it’s a bold design and today if you look at my pictures, it’s truly iconic. ✨🌟🪩

Best known as Thomson Yaohan ❇️ back it those days, although Yaohan has since closed 🔚 down and exited Singapore 🇸🇬, this shopping mall has constantly evolved and reinvented itself. 🕺💃

Today, it is adorned with shops 🏬, kept up to date 📅 with modern innovative and interesting dining 😋 and shopping stalls. Starbucks ☕️, Hajime 🍜, NTUC 🍓🍑🍍, Astons 🥩, Subway 🥖…… etc there is something for everyone if you come by 👋.

And being away from the city 🌆beat, means there is less 📉 crowd 🧑‍🧑‍🧒‍🧒, more space and nostalgic familiarity in coming to Thomson Plaza. Instead of “roughing” it out in the heart ❤️of Orchard Road 🛣️, I would rather spend my afternoon chilling out at Thomson Plaza, get what I need, eat what I want, without the unneeded mad crowd. 😎

#urbanshopping
#thomsonplaza
#upperthomson
#retroexperience",False,True,,Shopping mall,0,5,,not spam,good,ChIJC_JDKDAX2jERK0VIm3J7qZI,https://maps.google.com/?cid=10568113732763272491&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRAAGAQgAA,4.1,"shopping_mall, point_of_interest, establishment"
The Arena Singapore,The Cafe Football is a nice sports bar and after work or post football hangout. Plenty of parking area but can fill up if there are games. Attentive service 👍,False,True,,Soccer field,0,5,,not spam,good,ChIJBy-bhXUX2jERaAp6CyjKLV4,https://maps.google.com/?cid=6786302486857255528&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRAAGAQgAA,4.1,"yoga_studio, fitness_center, gym, athletic_field, sports_complex, sports_coaching, school, sports_club, cafe, sports_activity_location, health, food, point_of_interest, establishment"
The Arena Singapore,Pleasant chill bar with happy hours good priced draft beers. Hidden gem in woodleigh area!,False,False,,Soccer field,0,5,,not spam,good,ChIJBy-bhXUX2jERaAp6CyjKLV4,https://maps.google.com/?cid=6786302486857255528&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRAAGAQgAA,4.1,"yoga_studio, fitness_center, gym, athletic_field, sports_complex, sports_coaching, school, sports_club, cafe, sports_activity_location, health, food, point_of_interest, establishment"
Housing & Development Board,"The Housing Development Board (HDB) building was previously freely accessible but now requires an appointment for entry. It remains a great place to view new BTO project models and site plans, offering valuable insights for prospective buyers.

Those buying or selling HDB flats will need to process the necessary paperwork here. The waiting areas are clean and comfortable, making the experience more pleasant.

Within the building, there’s a vibrant food and beverage area with plenty of dining options to suit all tastes. The East and West Wing buildings also house various offices, making it a hub of administrative activity.

Conveniently located, the HDB Hub is easily accessible via MRT and the nearby bus interchange.",False,True,,State government office,0,5,,not spam,good,ChIJ3yUXvGYX2jERR500RLLrS60,https://maps.google.com/?cid=12487333542695836999&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRAAGAQgAA,4.0,"local_government_office, government_office, point_of_interest, establishment"
Housing & Development Board,"Super excited to be here to finally be able to choose a HDB flat. After getting in and getting a queue ticket from the kiosk, I would recommend checking out all the up and coming developments. The designs are really quite a sight. Also check out the materials section where you can see the default floor tiles and doors provided by HDB. Every development has a slightly different design for those. The auntie helping us with the flat selection was super duper helpful in explaining stuff that we didn’t already read up on google. Great experience!",False,True,,State government office,0,5,,not spam,good,ChIJ3yUXvGYX2jERR500RLLrS60,https://maps.google.com/?cid=12487333542695836999&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRAAGAQgAA,4.0,"local_government_office, government_office, point_of_interest, establishment"
Caldecott MRT Station (CC17),"Conveniently located in Toa Payoh rise with a few bus connections (3 bus connections from Toa Payoh town) and a well connected mrt infrastructure! Travelling to different parts of the island via public transport, such as the various bus services, Circle Line and Thomson East Coast Line has been more convenient than ever!",False,True,,Railway services,0,5,,not spam,good,ChIJD-oMe0MX2jERS-R_Q9sYyA8,https://maps.google.com/?cid=1137186235920409675&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRAAGAQgAA,4.6,"point_of_interest, establishment"
Caldecott MRT Station (CC17),"This MRT Station is TE5 along the brown Thomson East Coast Line (TEL) 🚆🟫 as well as CC17 along the yellow Circle Line 🟨 Quite a new and lovely station that is really clean, with excellent infrastructure all around. Plenty of escalators and lifts for those that need this too. Multiple exits with clear directions, with friendly staff to assist if needed. Love that this line connects to the East.",False,True,,Railway services,0,5,,not spam,good,ChIJD-oMe0MX2jERS-R_Q9sYyA8,https://maps.google.com/?cid=1137186235920409675&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRAAGAQgAA,4.6,"point_of_interest, establishment"
Caritas Agape Village,"Weekly ACMI Masses are held here. My children love the playground on Level 2. Various Archdiocesan ministries to migrants, children in need of extra protection, etc.",False,True,,Social welfare center,0,5,,not spam,good,ChIJXyS6-XEX2jERux_6LEojh_o,https://maps.google.com/?cid=18052436432827064251&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRAAGAQgAA,4.5,"community_center, event_venue, point_of_interest, establishment"
Caritas Agape Village,"Today is graduation for Home Academy student it's very memorable to have our graduation there😁😁
It's very easy place to find when follow Google maps",False,True,,Social welfare center,0,5,,not spam,good,ChIJXyS6-XEX2jERux_6LEojh_o,https://maps.google.com/?cid=18052436432827064251&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRAAGAQgAA,4.5,"community_center, event_venue, point_of_interest, establishment"
Zhongshan Mall,Like their large and spacious FairPrice at the top of the mall. They have many options for any grocery needs and there's also claimable free parking with a min. spend on the receipt. This place is also not crowded which makes the place feel quiet.,False,True,,Shopping mall,0,5,,not spam,good,ChIJZdlKPGAX2jERZlOP1cN5tpE,https://maps.google.com/?cid=10499713463269413734&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRAAGAQgAA,4.1,"shopping_mall, point_of_interest, establishment"
Zhongshan Mall,"Zhongshan Mall is a compact yet charming neighborhood mall located in Balestier. It offers a good mix of essentials, including a FairPrice Finest, eateries, a bakery, and a few specialty stores. The mall is clean, quiet, and less crowded compared to larger shopping centers, making it ideal for a relaxed visit. It’s conveniently connected to the Zhongshan Park area and the Ramada Hotel, with ample seating and a pleasant outdoor space. While not a destination for major retail therapy, it’s perfect for daily needs, quick meals, or a peaceful coffee break. A hidden convenience hub in a historical district.",False,True,,Shopping mall,0,5,,not spam,good,ChIJZdlKPGAX2jERZlOP1cN5tpE,https://maps.google.com/?cid=10499713463269413734&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRAAGAQgAA,4.1,"shopping_mall, point_of_interest, establishment"
Pei Chun Public School,"So I have two nine year old girls who is in this school , they have improved in their studies I will never regret sending them to this school",False,False,,Educational institution,0,5,,not spam,good,ChIJ_68_uG8X2jERyldHou77MrY,https://maps.google.com/?cid=13128832866081789898&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRAAGAQgAA,3.7,"point_of_interest, establishment"
Pei Chun Public School,"Pei Chun Public School has a good reputation and is well-regarded for its academic excellence and strong emphasis on Chinese culture.

Pei Chun could not be what it is today if not for the support of its stakeholders - parents, staff, alumni, School Management Committee as well as various partners in education. With their strong support and partnership, Pei Chun will continue to live up to its name and its founders’ vision of providing quality education for future generations, reaffirming the intent of its founders of being a school started by the community for the community.",False,True,,Educational institution,0,5,,not spam,good,ChIJ_68_uG8X2jERyldHou77MrY,https://maps.google.com/?cid=13128832866081789898&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRAAGAQgAA,3.7,"point_of_interest, establishment"
Kim Keat Palm Market & Food Centre,"I like this hawker centre—the people and all the local food here. It's great that some hawkers keep prices low for the neighborhood. For example, at Lai Heng Economical Rice, you get two veggies and a meat for $2.50, and it tastes just like home. Plus, I always go to Jia Wei Prawn Noodles for their dry noodles with that amazing rich soup, home-cooked lard, chili, and shallot oil. And the lady boss remembers everyone! It's the familiarity that makes it special.",False,False,,Hawker center,0,5,,not spam,good,ChIJ410Ar3oX2jERATqJiwgW658,https://maps.google.com/?cid=11523328297514121729&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRAAGAQgAA,4.1,"food_court, market, restaurant, food, point_of_interest, establishment"
Kim Keat Palm Market & Food Centre,Wet market clean and dry. #01-133 sell very reasonable plants. Talk snake plant for $25. Plants and bonsai with regular supplies. Other stalls unique with presentation. With good and fresh fruit stalls.,False,True,,Hawker center,0,5,,not spam,good,ChIJ410Ar3oX2jERATqJiwgW658,https://maps.google.com/?cid=11523328297514121729&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRAAGAQgAA,4.1,"food_court, market, restaurant, food, point_of_interest, establishment"
Jadescape,"Very nicely designed condo. Thoughtful facilities and many pools. There are 8 function rooms, 4 BBQ pits to book, so much better availability than many other mega condos. Nice looking facade, good layout and value. Landscape is lush and grown in",False,False,,Condominium complex,0,5,,not spam,good,ChIJE0RfepAX2jERr_T2yF5Timc,https://maps.google.com/?cid=7460867399256306863&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRAAGAQgAA,4.4,"condominium_complex, point_of_interest, establishment"
Jadescape,"Unlock view to Macritchie Reservoir, short walk distance, quiet and nice neighbourhood with alot of amenities near by. Great place to live and recharge your energy",False,False,,Condominium complex,0,5,,not spam,good,ChIJE0RfepAX2jERr_T2yF5Timc,https://maps.google.com/?cid=7460867399256306863&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRAAGAQgAA,4.4,"condominium_complex, point_of_interest, establishment"
PUB Recreation Club,Nice place to chill and dine.,False,True,,Club,0,5,,not spam,good,ChIJwV19f3UX2jERfjdJxj6Fn6s,https://maps.google.com/?cid=12366749606443825022&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRAAGAQgAA,4.2,"point_of_interest, establishment"
PUB Recreation Club,"Excellent Food & Service from the staff.
Will come back",False,True,,Club,0,5,,not spam,good,ChIJwV19f3UX2jERfjdJxj6Fn6s,https://maps.google.com/?cid=12366749606443825022&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRAAGAQgAA,4.2,"point_of_interest, establishment"
Aloft Singapore Novena,"We stayed for 3 days. The room was quite spacious, the bathroom was clean. The breakfast was varied and delicious. The swimming pool and gym are in the west wing, so you have to cross to the next building. But it's very close, passing through the park. There's a shuttle to the Velocity Mall (the MRT station is under the mall). We think the hotel is nice and comfortable overall 🫶🏻",False,True,"Dear Lastny Widyasari,

Thank you so much for sharing your kind and thoughtful feedback!

We are delighted to hear that you find our room spacious, the bathroom clean, and the breakfast varied and delicious.

It is also great to know you made use of our facilities in the and appreciate the short scenic walk through the park and we are glad that the shuttle bus was convenient to you.

We’d love to welcome you back with us for another delightful stay!

Best regards,
Eric Thye 
Dirctor of Front Office",Hotel,0,5,,not spam,good,ChIJo2AF9qcX2jERwGRcILnKveo,https://maps.google.com/?cid=16914898671934137536&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRAAGAQgAA,4.3,"hotel, wedding_venue, lodging, event_venue, point_of_interest, establishment"
Aloft Singapore Novena,"The hotel staff demonstrated professionalism and dedication throughout our function. From the initial planning to the actual event, they were always ready to support whenever called upon. Their attentiveness in managing the set-up, guest needs, and last-minute adjustments ensured that the event was conducted smoothly and without disruption. Their commitment to service excellence left a strong impression on both our organizing team and our guests.",False,False,,Hotel,0,5,,not spam,good,ChIJo2AF9qcX2jERwGRcILnKveo,https://maps.google.com/?cid=16914898671934137536&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRAAGAQgAA,4.3,"hotel, wedding_venue, lodging, event_venue, point_of_interest, establishment"
Upper Thomson MRT Station (TE8),"This MRT Station is TE8 along the brown Thomson East Coast Line (TEL) 🚆🟫 Quite a new and lovely station that is really clean, with excellent infrastructure all around. Plenty of escalators and lifts for those that need this too. Multiple exits with clear directions, with friendly staff to assist if needed. Love that this line connects to the East. Lots of eateries around this station too!",False,True,,Railway services,0,5,,not spam,good,ChIJe_9PgNMX2jERwEClesEv90w,https://maps.google.com/?cid=5545953974162899136&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRAAGAQgAA,4.6,"point_of_interest, establishment"
