title,text,url,isAdvertisement,isLocalGuide,responseFromOwnerText,categoryName,likesCount,stars,Unnamed: 9,spam_label,sentiment_label
Sri Vairavimada Kaliamman Temple,"⭐⭐⭐⭐⭐

A divine and peaceful experience!
This temple is a true spiritual gem in the heart of Toa Payoh. The energy inside is powerful and calming. The goddess Kaliamman is beautifully adorned, and the priests perform the rituals with great devotion. A must-visit for anyone seeking peace and blessings.
⭐⭐⭐⭐⭐

Rich in history and culture
Sri Vairavimada Kaliamman Temple has a fascinating history dating back to the 1800s. The gopuram and sculptures are stunning examples of Dravidian architecture. The temple is well-maintained, and the community events and festivals are vibrant and well-organized. I feel deeply connected here.
⭐⭐⭐⭐⭐

A spiritual sanctuary in the city
Every visit here leaves me feeling blessed. The temple has multiple deities and gives a complete devotional experience. It’s clean, peaceful, and very welcoming. Special poojas and abhishegams are conducted with care. I’m grateful such a sacred place exists in Singapore.

⭐⭐⭐⭐⭐

Beautiful temple with vibrant festivals
Visited during the Chithira Pournami festival—what a divine experience! The temple was filled with devotees, and the celebrations were colorful and uplifting. The spiritual vibe is strong, and it’s great to see how the temple brings people together.
⭐⭐⭐⭐⭐

Heart of the Tamil community
This temple is not only a place of worship but also a cultural and community center. From religious events to educational services like Saraswathy Kindergarten, it plays an important role. Truly a pillar of tradition and faith in singapore.",https://www.google.com/maps/search/?api=1&query=Sri%20Vairavimada%20Kaliamman%20Temple&query_place_id=ChIJM0dPiHoX2jERDPDUgWihvCM,FALSE,TRUE,,Hindu temple,0,5,,not spam,good
Sri Vairavimada Kaliamman Temple,"Temple dedicated to Durga.  A parikrama (walk) around the temple to do darshan of DakshinaMurthy, Ganesha, Durga Aman, navagrah, in beautifully adorned temples.

With several deities, music of drums, bells abd prayers makes it a spiritual experience.  The Onam celebrations is an elaborate ceremony.",https://www.google.com/maps/search/?api=1&query=Sri%20Vairavimada%20Kaliamman%20Temple&query_place_id=ChIJM0dPiHoX2jERDPDUgWihvCM,FALSE,FALSE,,Hindu temple,0,5,,not spam,good
PUB Woodleigh Complex,All dishes so yummylicious ! Especially the poached Chinese spinach my favourite ! Exceptional good services provided by one of the staff Kuan Yun! Very attentive nand friendly! Great job !!,https://www.google.com/maps/search/?api=1&query=PUB%20Woodleigh%20Complex&query_place_id=ChIJywfM93cX2jER5CCIUdltWYE,FALSE,FALSE,,Water utility company,0,5,,not spam,good
PUB Woodleigh Complex,It is a water treatment plant. Restricted place.,https://www.google.com/maps/search/?api=1&query=PUB%20Woodleigh%20Complex&query_place_id=ChIJywfM93cX2jER5CCIUdltWYE,FALSE,TRUE,,Water utility company,0,5,,not spam,bad
Toa Payoh Polyclinic,"Was reading the mixed reviews on Google and was a bit skeptical of the process.

However, I was pleasantly surprised by the experience. I had an appointment at 9.30am. When I registered and had to be triaged, the staff at the information counter was very patient and checked with me whether I needed extra assistance and helped register me in.

The doctor (I think it's dr gan) I visited at room 101 on 16 July was also very patient with me and explained my multiple queries, and really tried to figure out what was my condition as I was quite concerned.

When I had to do my EKG, the nurses were also very professional and very sweet.

The staff were also very swift and helpful when an uncle fell down, and checked with him thoroughly. They had a Chinese staff to try and communicate with him.

My pharmacy experience was actually great where I didn't need to wait long and I self registered too. I waited maybe within 10 minutes and got my medication.",https://www.google.com/maps/search/?api=1&query=Toa%20Payoh%20Polyclinic&query_place_id=ChIJhaDz8-YZ2jERK__djVgpx2U,FALSE,TRUE,,Walk-in clinic,0,5,,not spam,good
Toa Payoh Polyclinic,"I want to commend Dr Nasir for his excellent service and consultation. I was tended to quickly and all my needs were addressed during the consultation. He is an amiable,  personable doctor who made me feel comfortable. Thank you! :)",https://www.google.com/maps/search/?api=1&query=Toa%20Payoh%20Polyclinic&query_place_id=ChIJhaDz8-YZ2jERK__djVgpx2U,FALSE,FALSE,,Walk-in clinic,0,5,,not spam,good
Bedok North MRT Station (DT29),"Looks freshly constructed, very spacious. Most importantly this MRT is not so populous.
Must visit place in Singapore.",https://www.google.com/maps/search/?api=1&query=Bedok%20North%20MRT%20Station%20(DT29)&query_place_id=ChIJq5msxxc92jER1NRIVs4OSdo,FALSE,TRUE,,Railway services,0,5,,not spam,good
Bedok North MRT Station (DT29),"The station feels rather dark! Feels like Batman may appear anytime!! The mood is really exciting.

If you can play the Batman theme song that will increase it to 6 stars!! 🦇",https://www.google.com/maps/search/?api=1&query=Bedok%20North%20MRT%20Station%20(DT29)&query_place_id=ChIJq5msxxc92jER1NRIVs4OSdo,FALSE,TRUE,,Railway services,0,5,,not spam,good
Bedok Reservoir MRT Station (DT30),The closest MRT station to the Bedok Reservoir. It's on the downtown line. Please note that you need to walk around 100m besides Baywater condo after coming out from Exit A and need to cross the road. You can already see the reservoir from the road crossing.,https://www.google.com/maps/search/?api=1&query=Bedok%20Reservoir%20MRT%20Station%20(DT30)&query_place_id=ChIJp7rLCkY92jERRFElyNyk4dU,FALSE,TRUE,,Transportation service,0,5,,not spam,good
Bedok Reservoir MRT Station (DT30),"The place was relatively quite clean, and i would say that it is a good MRT, especially because it is very easy to access from the bedok reservoir",https://www.google.com/maps/search/?api=1&query=Bedok%20Reservoir%20MRT%20Station%20(DT30)&query_place_id=ChIJp7rLCkY92jERRFElyNyk4dU,FALSE,FALSE,,Transportation service,0,5,,not spam,good
euHabitat,"Very nice condo:-
- amazing landscape and greenery
- nice swimming pool, total more than 10 pools
- low density property, with nice townhouse
- near 3 MRT stations and lots of buses at doorsteps
- car park well designed and spacious.",https://www.google.com/maps/search/?api=1&query=euHabitat&query_place_id=ChIJrVSO7_gX2jERP4Ho2AQ_JC8,FALSE,FALSE,,Condominium complex,0,5,,not spam,good
euHabitat,"euHabitat is a large condominium complex located in the Eunos neighborhood of Singapore, within District 14.  It offers a mix of residential and SOHO (Small Office Home Office) units, appealing to both families and professionals.

Key Features

Leasehold: euHabitat is a 99-year leasehold development completed in 2016.

Unit Variety: Features a diverse range of units from 1-bedroom apartments to 5-bedroom penthouses and townhouses, offering options for various needs and budgets.

SOHO Flair: SOHO-concept units cater to those desiring a combined living and workspace.
Suburban Location: Situated slightly away from the city center, creating a more relaxed, residential atmosphere.

Family-Friendly: Its proximity to various schools and ample amenities makes it a popular choice for families.

Extensive Facilities: Residents enjoy a wide array of facilities, including multiple pools (lap pool, spa, hydrotherapy), gym, BBQ pavilions, entertainment areas, and more.

Accessibility

MRT Stations: Within walking distance to Kaki Bukit MRT station (Downtown Line), providing convenient connections throughout Singapore

Amenities: The surrounding Eunos neighborhood offers numerous shops, eateries, and other essential amenities.

Ambience

euHabitat aims to provide a contemporary living experience within a comfortable, suburban setting. Its extensive facilities and diverse unit options make it a versatile and self-contained residential community.",https://www.google.com/maps/search/?api=1&query=euHabitat&query_place_id=ChIJrVSO7_gX2jERP4Ho2AQ_JC8,FALSE,TRUE,,Condominium complex,0,5,,not spam,good
VICOM Inspection Centre (Kaki Bukit),"My first time today to this VICOM Centre at Kaki Bukit. I usually go to the one at Changi for regular annual car inspection, but decided to try here instead as it was more central. I’m quite glad I did. The queue may have seemed long but it was moving bit by bit. The staff were all professional and efficient here doing their best. Once a new lane opened they promptly directed traffic accordingly. Payment can be done beforehand online but there’s enough time to do it at the automated kiosk just as you exit the car to handover; if there’s questions there’s also a cashier counter on duty. Was impressed they went out of their way for a senior lady with a bit of mobility issues. Also glad for their green initiatives so no longer physical certificates issued after inspection. Will be back! 🙏🏻",https://www.google.com/maps/search/?api=1&query=VICOM%20Inspection%20Centre%20(Kaki%20Bukit)&query_place_id=ChIJ4zaqZOQX2jERjQ-WmTsnOgE,FALSE,TRUE,,Vehicle inspection service,0,5,,not spam,good
VICOM Inspection Centre (Kaki Bukit),Took me an hour from gate to finish. Time was 4pm to 5pm. Pretty accurate the signboard that says 45min if you are at that point. Best to be patient and no cut queue. Payment can be done online while waiting. Staff are pretty helpful and friendly,https://www.google.com/maps/search/?api=1&query=VICOM%20Inspection%20Centre%20(Kaki%20Bukit)&query_place_id=ChIJ4zaqZOQX2jERjQ-WmTsnOgE,FALSE,FALSE,,Vehicle inspection service,0,5,,not spam,good
CDC Driving Centre (Ubi),"Been a great experience here - the instructors are qualified and funny. Got my 3A, 2B and 2A here and looking forward to getting my class 2 here to close off my motorcycle journey.

Highly recommend coming here for your lessons - seems like they’ve been making improvements over the years and I’m thankful because my experience has noticeably gotten faster and smoother over the years.

The app could use some improvements as it is a bit laggy and there are some bugs which causes me to log off.",https://www.google.com/maps/search/?api=1&query=CDC%20Driving%20Centre%20(Ubi)&query_place_id=ChIJN409H-AX2jERUGjku0klD2g,FALSE,TRUE,,Driving school,0,5,,not spam,good
CDC Driving Centre (Ubi),"I recently completed my driving lessons with Mr Sim (0717) and Mr Arthur Lee (0740) from CDC Ubi (Elite Team 1) and I couldn't be more satisfied with the experience! From the very first lesson, Mr Sim made me feel comfortable and confident behind the wheel. Their calm demeanor and patient teaching style helped me overcome my initial nervousness.

The lessons were well-structured, covering everything from basic maneuvers to more complex driving scenarios. They provided valuable feedback that helped me improve quickly while also boosting my confidence.

Both of them have the ability to explain the rules of the road in a way that was easy to understand. The car was always clean and well-maintained, which made for a pleasant driving experience.

I passed my driving test on the first attempt, and I truly believe it was thanks to the exceptional guidance I received from Mr Sim and Mr Arthur Lee. I highly recommend Elite Team 1  to anyone looking to learn how to drive or improve their driving skills!",https://www.google.com/maps/search/?api=1&query=CDC%20Driving%20Centre%20(Ubi)&query_place_id=ChIJN409H-AX2jERUGjku0klD2g,FALSE,FALSE,,Driving school,0,5,,not spam,good
Tai Seng MRT Station (CC11),"key amenities at taiseng station
1️⃣ lift located after exiting the gantry where it is exit A/C
2️⃣ toilet located after exiting the gantry where it is exit B
3️⃣ ATM (POSB/OCBC) located after exiting the gantry where it is exit C",https://www.google.com/maps/search/?api=1&query=Tai%20Seng%20MRT%20Station%20(CC11)&query_place_id=ChIJuZAHGyAX2jER0IxgVzGE5hM,FALSE,TRUE,,Railway services,0,5,,not spam,good
Tai Seng MRT Station (CC11),It's my place nice everything can get here,https://www.google.com/maps/search/?api=1&query=Tai%20Seng%20MRT%20Station%20(CC11)&query_place_id=ChIJuZAHGyAX2jER0IxgVzGE5hM,FALSE,TRUE,,Railway services,0,5,,not spam,good
